"vuosi","syrtun","oty","toimiala","SLHKY","sllvy"
7,"0006282",1,"O","6","1"
7,"0006283",3,"L","9","1"
7,"0006284",1,"K","1","1"
7,"0006287",3,"L","7","1"
7,"0006290",1,"D","3","5"
7,"0006291",1,"C","1","4"
7,"0006292",1,"F","1","4"
7,"0006294",1,"F","2","5"
7,"0006297",1,"G","2","5"
7,"0006299",1,"G","4","7"
7,"0006303",1,"G","4","5"
7,"0006307",1,"D","4","6"
7,"0006311",1,"F","3","5"
7,"0006313",1,"H","3","5"
7,"0006318",1,"D","1","4"
7,"0006319",1,"N","5","5"
7,"0006320",1,"D","2","5"
7,"0006322",3,"L","6","1"
7,"0006324",1,"F","1","2"
7,"0006326",1,"F","2","4"
7,"0006328",1,"K","7","7"
7,"0006331",1,"A","1","2"
7,"0006332",1,"K","2","5"
7,"0006333",1,"G","4","6"
7,"0006336",1,"D","2","5"
7,"0006338",2,"D","6","6"
7,"0006340",1,"K","4","5"
7,"0006341",1,"K","1","4"
7,"0006343",1,"G","1","6"
7,"0006345",1,"O","5","1"
7,"0006351",5,"I","5","8"
7,"0006352",1,"D","2","4"
7,"0006355",1,"D","1","3"
7,"0006356",1,"D","4","6"
7,"0006357",5,"K","7","7"
7,"0006358",1,"G","7","7"
7,"0006360",1,"I","1","3"
7,"0006361",5,"D","6","7"
7,"0006362",1,"D","4","6"
7,"0006365",1,"J","1","1"
7,"0006366",3,"L","7","1"
7,"0006367",1,"K","1","4"
7,"0006368",1,"K","2","4"
7,"0006369",1,"G","8","8"
7,"0006370",1,"K","2","4"
7,"0006373",1,"D","3","5"
7,"0006376",1,"D","7","8"
7,"0006378",1,"K","4","5"
7,"0006379",1,"D","8","8"
7,"0006382",1,"O","1","3"
7,"0006385",1,"K","3","1"
7,"0006386",1,"G","1","4"
7,"0006387",1,"G","7","7"
7,"0006388",5,"D","7","7"
7,"0006389",1,"N","1","1"
7,"0006391",1,"O","3","4"
7,"0006393",1,"N","4","1"
7,"0006395",1,"K","2","4"
7,"0006397",1,"F","4","6"
7,"0006404",1,"D","1","4"
7,"0006405",1,"K","5","6"
7,"0006407",1,"G","6","7"
7,"0006408",1,"K","1","2"
7,"0006410",1,"M","1","3"
7,"0006415",1,"G","4","6"
7,"0006418",1,"D","3","2"
7,"0006419",2,"D","6","6"
7,"0006420",1,"G","4","7"
7,"0006421",1,"D","1","5"
7,"0006422",1,"D","6","8"
7,"0006426",1,"G","1","3"
7,"0006429",1,"K","5","5"
7,"0006432",1,"D","9","8"
7,"0006435",1,"M","1","4"
7,"0006436",1,"D","5","6"
7,"0006437",1,"F","1","4"
7,"0006439",1,"K","4","6"
7,"0006443",1,"D","4","6"
7,"0006444",1,"I","2","5"
7,"0006445",1,"G","4","6"
7,"0006448",1,"F","4","5"
7,"0006450",3,"L","7","1"
7,"0006451",1,"O","3","6"
7,"0006453",1,"H","4","5"
7,"0006454",1,"D","5","6"
7,"0006455",1,"G","7","8"
7,"0006456",1,"O","2","5"
7,"0006459",3,"L","9","1"
7,"0006462",1,"O","7","1"
7,"0006465",1,"G","2","5"
7,"0006467",1,"G","1","4"
7,"0006469",3,"N","9","1"
7,"0006472",1,"O","6","1"
7,"0006474",1,"K","1","2"
7,"0006475",1,"G","1","5"
7,"0006476",5,"D","7","8"
7,"0006477",5,"G","5","8"
7,"0006478",1,"I","2","4"
7,"0006479",1,"I","4","5"
7,"0006481",1,"K","1","2"
7,"0006484",5,"G","5","7"
7,"0006485",1,"F","1","3"
7,"0006486",5,"D","7","8"
7,"0006489",1,"K","3","5"
7,"0006490",1,"I","2","5"
7,"0006495",3,"L","9","1"
7,"0006497",1,"D","4","6"
7,"0006499",1,"K","3","5"
7,"0006500",1,"D","5","6"
7,"0006501",1,"F","4","6"
7,"0006503",1,"K","4","6"
7,"0006504",1,"G","4","6"
7,"0006507",1,"G","2","4"
7,"0006508",1,"H","3","5"
7,"0006509",1,"K","4","5"
7,"0006510",1,"K","1","5"
7,"0006512",1,"D","2","5"
7,"0006513",1,"I","1","2"
7,"0006517",1,"N","3","5"
7,"0006525",1,"G","4","6"
7,"0006527",1,"I","1","3"
7,"0006528",2,"K","7","8"
7,"0006530",1,"K","9","8"
7,"0006531",1,"D","7","8"
7,"0006533",1,"O","3","1"
7,"0006534",3,"L","7","1"
7,"0006535",1,"F","7","8"
7,"0006537",1,"G","2","5"
7,"0006539",1,"D","1","2"
7,"0006540",1,"N","2","5"
7,"0006543",1,"H","1","4"
7,"0006545",1,"O","1","4"
7,"0006547",1,"D","1","3"
7,"0006548",1,"D","1","5"
7,"0006550",1,"G","2","4"
7,"0006552",1,"G","4","6"
7,"0006554",1,"I","1","4"
7,"0006557",1,"O","4","1"
7,"0006560",5,"J","5","1"
7,"0006562",1,"I","1","3"
7,"0006566",1,"H","6","7"
7,"0006567",1,"I","1","4"
7,"0006571",2,"M","9","1"
7,"0006572",1,"I","2","4"
7,"0006573",1,"D","1","4"
7,"0006574",5,"D","8","8"
7,"0006575",1,"N","5","1"
7,"0006578",2,"K","6","7"
7,"0006580",1,"D","5","6"
7,"0006582",1,"K","3","5"
7,"0006583",1,"O","1","1"
7,"0006585",1,"D","5","6"
7,"0006586",1,"I","2","5"
7,"0006587",1,"F","2","5"
7,"0006590",1,"G","3","6"
7,"0006591",1,"O","3","1"
7,"0006595",1,"F","2","5"
7,"0006597",1,"D","7","7"
7,"0006599",1,"F","1","4"
7,"0006600",1,"D","6","7"
7,"0006601",1,"O","6","1"
7,"0006604",1,"G","9","9"
7,"0006605",1,"G","5","7"
7,"0006606",3,"L","6","1"
7,"0006607",3,"L","8","1"
7,"0006609",1,"O","4","5"
7,"0006610",1,"D","4","6"
7,"0006612",1,"F","1","3"
7,"0006614",1,"A","4","6"
7,"0006616",1,"K","4","6"
7,"0006617",1,"K","4","5"
7,"0006618",1,"G","1","5"
7,"0006620",1,"D","6","6"
7,"0006621",1,"O","4","6"
7,"0006622",1,"D","6","7"
7,"0006623",1,"G","1","4"
7,"0006625",1,"O","4","1"
7,"0006626",1,"N","3","1"
7,"0006627",1,"M","1","1"
7,"0006628",1,"N","1","4"
7,"0006629",1,"G","1","3"
7,"0006630",5,"O","5","6"
7,"0006631",1,"K","4","5"
7,"0006632",1,"G","1","4"
7,"0006634",1,"F","2","5"
7,"0006639",2,"K","6","6"
7,"0006642",1,"H","1","4"
7,"0006643",3,"N","9","1"
7,"0006645",1,"K","2","5"
7,"0006646",1,"I","1","4"
7,"0006649",1,"O","1","1"
7,"0006652",2,"G","9","9"
7,"0006653",1,"K","5","5"
7,"0006655",3,"L","8","1"
7,"0006656",1,"G","6","8"
7,"0006661",1,"D","3","6"
7,"0006662",1,"H","2","4"
7,"0006663",5,"J","3","1"
7,"0006664",1,"F","2","4"
7,"0006665",1,"N","1","4"
7,"0006666",3,"L","8","1"
7,"0006669",1,"O","3","5"
7,"0006672",1,"F","1","3"
7,"0006673",1,"N","4","1"
7,"0006674",1,"G","1","4"
7,"0006675",1,"K","3","7"
7,"0006676",1,"D","1","4"
7,"0006677",1,"K","2","4"
7,"0006679",1,"O","1","4"
7,"0006680",1,"N","2","1"
7,"0006685",1,"G","1","2"
7,"0006686",1,"J","3","1"
7,"0006687",1,"D","3","5"
7,"0006688",1,"F","4","5"
7,"0006690",1,"F","3","5"
7,"0006692",1,"E","5","7"
7,"0006694",1,"H","1","4"
7,"0006696",1,"G","4","6"
7,"0006697",5,"H","9","8"
7,"0006698",1,"O","1","2"
7,"0006700",1,"D","3","5"
7,"0006701",1,"O","5","1"
7,"0006702",1,"D","4","7"
7,"0006704",1,"D","1","4"
7,"0006706",1,"G","1","2"
7,"0006707",3,"L","9","1"
7,"0006709",1,"F","2","4"
7,"0006710",5,"G","2","5"
7,"0006711",1,"G","3","5"
7,"0006714",1,"N","2","1"
7,"0006715",1,"D","4","6"
7,"0006717",3,"L","7","1"
7,"0006719",1,"I","1","4"
7,"0006720",1,"G","3","6"
7,"0006721",1,"K","5","6"
7,"0006722",1,"A","1","3"
7,"0006724",1,"G","3","6"
7,"0006725",1,"G","3","6"
7,"0006726",1,"A","1","4"
7,"0006727",1,"G","1","5"
7,"0006731",1,"G","1","4"
7,"0006732",1,"H","2","5"
7,"0006734",1,"I","7","8"
7,"0006735",1,"K","4","6"
7,"0006736",1,"D","6","8"
7,"0006737",1,"H","4","6"
7,"0006738",1,"M","3","1"
7,"0006740",1,"K","5","6"
7,"0006742",1,"D","4","6"
7,"0006747",1,"K","3","5"
7,"0006751",1,"G","1","5"
7,"0006752",1,"O","4","1"
7,"0006754",1,"F","2","5"
7,"0006755",1,"D","3","5"
7,"0006756",1,"O","1","1"
7,"0006757",1,"I","5","6"
7,"0006759",1,"I","4","6"
7,"0006762",2,"I","7","7"
7,"0006763",1,"D","2","5"
7,"0006768",1,"G","4","6"
7,"0006769",1,"N","4","1"
7,"0006776",1,"H","6","6"
7,"0006778",5,"G","7","9"
7,"0006779",1,"D","3","5"
7,"0006781",1,"F","4","6"
7,"0006782",1,"F","1","5"
7,"0006784",5,"D","7","8"
7,"0006786",1,"G","1","4"
7,"0006788",1,"K","1","5"
7,"0006789",1,"F","6","7"
7,"0006793",1,"N","4","1"
7,"0006796",5,"G","3","6"
7,"0006799",1,"K","2","4"
7,"0006800",1,"K","1","4"
7,"0006804",1,"I","2","5"
7,"0006805",3,"L","8","1"
7,"0006808",1,"A","1","4"
7,"0006809",3,"N","9","1"
7,"0006813",1,"D","2","5"
7,"0006814",1,"H","1","4"
7,"0006816",3,"L","6","1"
7,"0006817",1,"G","2","6"
7,"0006818",1,"G","5","7"
7,"0006819",1,"O","8","1"
7,"0006823",3,"L","7","1"
7,"0006824",1,"D","5","7"
7,"0006826",1,"F","8","8"
7,"0006827",1,"O","1","2"
7,"0006830",1,"D","7","7"
7,"0006831",5,"D","3","6"
7,"0006832",1,"I","1","4"
7,"0006833",1,"N","4","1"
7,"0006834",3,"L","7","1"
7,"0006835",1,"D","1","4"
7,"0006836",1,"G","2","5"
7,"0006840",1,"D","3","5"
7,"0006842",1,"N","5","1"
7,"0006843",1,"O","1","1"
7,"0006844",1,"K","4","5"
7,"0006846",1,"H","1","5"
7,"0006847",3,"N","7","1"
7,"0006848",1,"K","3","5"
7,"0006850",1,"H","3","5"
7,"0006851",5,"G","5","7"
7,"0006852",3,"L","8","1"
7,"0006854",1,"D","3","5"
7,"0006855",1,"O","1","1"
7,"0006858",1,"D","4","5"
7,"0006859",1,"D","5","6"
7,"0006860",1,"O","3","4"
7,"0006861",1,"G","3","5"
7,"0006862",1,"I","2","4"
7,"0006863",1,"H","1","4"
7,"0006864",1,"F","2","5"
7,"0006865",1,"G","2","5"
7,"0006867",1,"F","3","5"
7,"0006869",1,"D","2","5"
7,"0006871",1,"D","2","5"
7,"0006874",5,"G","2","4"
7,"0006875",1,"D","9","9"
7,"0006880",1,"G","3","5"
7,"0006881",1,"G","2","6"
7,"0006882",1,"O","1","1"
7,"0006883",1,"D","5","6"
7,"0006888",1,"D","2","5"
7,"0006889",1,"O","1","2"
7,"0006894",1,"D","6","7"
7,"0006895",1,"K","4","6"
7,"0006899",1,"G","3","5"
7,"0006902",1,"D","4","6"
7,"0006903",1,"N","1","2"
7,"0006904",5,"G","3","6"
7,"0006905",1,"K","1","5"
7,"0006909",1,"G","2","5"
7,"0006910",1,"G","8","9"
7,"0006912",1,"D","5","7"
7,"0006921",1,"K","2","5"
7,"0006923",1,"I","7","6"
7,"0006925",3,"N","4","1"
7,"0006926",1,"I","7","7"
7,"0006927",1,"G","3","6"
7,"0006929",1,"D","2","5"
7,"0006931",1,"K","1","4"
7,"0006933",1,"D","6","6"
7,"0006934",1,"D","1","4"
7,"0006935",1,"H","1","4"
7,"0006936",1,"G","1","2"
7,"0006937",1,"D","7","7"
7,"0006938",1,"D","4","6"
7,"0006940",1,"J","4","1"
7,"0006941",1,"G","1","5"
7,"0006943",1,"O","1","1"
7,"0006944",1,"D","3","5"
7,"0006946",1,"G","2","5"
7,"0006947",1,"G","3","6"
7,"0006951",1,"I","4","5"
7,"0006952",1,"G","1","4"
7,"0006953",1,"O","1","2"
7,"0006955",1,"G","4","6"
7,"0006956",1,"G","6","7"
7,"0006958",1,"K","3","5"
7,"0006959",1,"F","6","7"
7,"0006960",1,"O","1","1"
7,"0006963",1,"H","2","4"
7,"0006966",1,"K","4","5"
7,"0006967",3,"K","4","5"
7,"0006968",1,"M","5","1"
7,"0006970",1,"K","1","4"
7,"0006972",1,"D","9","9"
7,"0006974",1,"I","1","3"
7,"0006975",1,"K","4","5"
7,"0006977",1,"F","1","2"
7,"0006981",1,"N","1","4"
7,"0006983",1,"H","3","5"
7,"0006984",1,"G","4","7"
7,"0006986",1,"I","3","5"
7,"0006987",1,"N","8","1"
7,"0006989",3,"L","6","1"
7,"0006990",3,"N","8","1"
7,"0006992",1,"F","1","4"
7,"0006994",5,"D","6","7"
7,"0006995",1,"O","1","1"
7,"0006996",1,"H","4","5"
7,"0006998",3,"E","6","7"
7,"0006999",1,"K","4","7"
7,"0007000",5,"J","5","1"
7,"0007003",1,"D","4","6"
7,"0007005",1,"D","3","5"
7,"0007008",1,"O","4","6"
7,"0007009",1,"G","1","4"
7,"0007011",3,"E","4","6"
7,"0007014",2,"M","9","1"
7,"0007016",1,"M","7","1"
7,"0007018",1,"F","1","2"
7,"0007019",1,"I","5","7"
7,"0007021",1,"K","3","5"
7,"0007022",1,"G","2","5"
7,"0007023",1,"D","2","5"
7,"0007026",1,"D","6","7"
7,"0007027",1,"G","6","7"
7,"0007028",1,"H","1","3"
7,"0007030",1,"G","2","5"
7,"0007032",5,"I","7","7"
7,"0007035",1,"A","2","5"
7,"0007037",5,"D","7","8"
7,"0007038",1,"G","2","5"
7,"0007042",3,"F","6","7"
7,"0007043",5,"G","6","8"
7,"0007046",1,"G","1","5"
7,"0007050",1,"K","5","5"
7,"0007053",1,"G","2","5"
7,"0007054",1,"D","7","7"
7,"0007055",1,"G","2","5"
7,"0007057",1,"D","3","6"
7,"0007058",1,"I","1","4"
7,"0007059",1,"N","4","1"
7,"0007060",1,"G","2","5"
7,"0007062",1,"D","5","6"
7,"0007066",1,"D","1","4"
7,"0007068",1,"D","3","5"
7,"0007069",1,"K","3","5"
7,"0007072",1,"G","6","7"
7,"0007074",3,"K","1","1"
7,"0007075",1,"D","1","3"
7,"0007076",1,"N","4","1"
7,"0007078",1,"G","2","5"
7,"0007079",1,"O","2","1"
7,"0007080",1,"D","1","3"
7,"0007082",1,"I","3","5"
7,"0007083",1,"G","1","2"
7,"0007085",1,"H","1","3"
7,"0007091",1,"D","2","5"
7,"0007093",1,"D","3","5"
7,"0007094",1,"G","3","5"
7,"0007096",3,"L","8","1"
7,"0007098",5,"G","7","8"
7,"0007099",1,"A","4","6"
7,"0007101",5,"K","6","7"
7,"0007102",1,"N","6","1"
7,"0007103",1,"O","1","1"
7,"0007105",5,"K","1","7"
7,"0007106",1,"D","1","4"
7,"0007107",1,"D","1","2"
7,"0007109",1,"D","6","6"
7,"0007112",3,"N","7","1"
7,"0007113",1,"H","3","1"
7,"0007114",5,"D","8","8"
7,"0007115",1,"H","4","5"
7,"0007116",1,"O","1","2"
7,"0007117",1,"I","5","5"
7,"0007118",2,"G","3","5"
7,"0007119",1,"F","1","5"
7,"0007120",3,"K","8","7"
7,"0007124",1,"K","2","5"
7,"0007125",1,"K","3","5"
7,"0007126",1,"G","1","5"
7,"0007127",3,"L","7","1"
7,"0007128",1,"K","9","8"
7,"0007129",1,"K","4","5"
7,"0007130",1,"I","1","3"
7,"0007131",1,"D","2","5"
7,"0007132",1,"N","5","1"
7,"0007133",1,"G","7","7"
7,"0007136",1,"I","1","4"
7,"0007137",1,"F","1","4"
7,"0007139",1,"G","2","5"
7,"0007141",1,"D","5","6"
7,"0007142",1,"O","4","5"
7,"0007145",1,"F","4","6"
7,"0007147",3,"L","9","1"
7,"0007148",1,"F","1","4"
7,"0007149",1,"H","1","4"
7,"0007150",1,"I","1","2"
7,"0007151",5,"G","4","6"
7,"0007155",3,"L","7","1"
7,"0007156",1,"O","3","1"
7,"0007157",1,"G","4","6"
7,"0007158",1,"D","1","4"
7,"0007161",3,"L","5","1"
7,"0007162",1,"K","5","5"
7,"0007164",3,"L","7","1"
7,"0007169",1,"N","5","1"
7,"0007172",2,"G","7","8"
7,"0007174",1,"G","3","6"
7,"0007176",1,"D","9","9"
7,"0007177",1,"D","4","6"
7,"0007178",1,"J","4","1"
7,"0007179",1,"K","2","4"
7,"0007180",2,"E","6","8"
7,"0007181",1,"K","1","2"
7,"0007183",1,"D","4","6"
7,"0007185",3,"L","8","1"
7,"0007188",1,"D","9","8"
7,"0007189",1,"F","3","5"
7,"0007190",1,"D","7","8"
7,"0007191",1,"G","1","4"
7,"0007192",1,"G","4","6"
7,"0007193",1,"F","2","4"
7,"0007194",5,"K","4","6"
7,"0007196",1,"G","8","9"
7,"0007197",1,"F","1","4"
7,"0007199",1,"K","6","1"
7,"0007201",1,"F","3","6"
7,"0007202",1,"H","3","5"
7,"0007203",1,"O","1","3"
7,"0007206",1,"J","4","1"
7,"0007208",1,"I","1","4"
7,"0007210",1,"O","1","2"
7,"0007211",3,"L","9","1"
7,"0007214",5,"D","8","8"
7,"0007216",1,"I","8","7"
7,"0007217",1,"K","5","5"
7,"0007222",3,"L","9","1"
7,"0007225",1,"D","7","7"
7,"0007226",1,"I","2","5"
7,"0007227",3,"L","6","1"
7,"0007228",1,"G","3","6"
7,"0007231",1,"K","3","5"
7,"0007233",3,"L","6","1"
7,"0007236",1,"G","1","4"
7,"0007238",2,"D","9","9"
7,"0007240",1,"O","2","1"
7,"0007241",1,"G","2","5"
7,"0007242",5,"K","5","6"
7,"0007243",1,"I","2","5"
7,"0007244",1,"G","5","7"
7,"0007247",1,"D","6","7"
7,"0007249",1,"F","1","3"
7,"0007251",3,"N","4","1"
7,"0007252",1,"I","1","4"
7,"0007255",3,"L","7","1"
7,"0007256",1,"G","5","7"
7,"0007257",1,"F","2","4"
7,"0007258",2,"L","9","1"
7,"0007259",1,"F","1","3"
7,"0007262",1,"K","4","5"
7,"0007263",1,"I","2","4"
7,"0007265",1,"N","3","5"
7,"0007267",3,"L","8","1"
7,"0007273",1,"K","1","4"
7,"0007274",1,"O","1","3"
7,"0007275",3,"L","7","1"
7,"0007278",1,"K","8","7"
7,"0007279",1,"G","4","6"
7,"0007282",1,"G","5","7"
7,"0007283",1,"D","2","4"
7,"0007285",1,"J","1","1"
7,"0007288",1,"O","4","5"
7,"0007289",1,"O","4","6"
7,"0007291",1,"A","5","6"
7,"0007292",1,"F","4","7"
7,"0007293",1,"N","2","4"
7,"0007294",1,"I","2","4"
7,"0007295",1,"D","5","7"
7,"0007296",1,"D","2","5"
7,"0007297",1,"G","4","7"
7,"0007298",1,"J","6","1"
7,"0007299",5,"D","6","7"
7,"0007300",3,"N","8","1"
7,"0007301",1,"I","1","3"
7,"0007302",1,"G","4","6"
7,"0007304",1,"I","1","3"
7,"0007306",2,"G","8","8"
7,"0007307",1,"E","8","8"
7,"0007309",5,"G","5","8"
7,"0007310",3,"N","7","1"
7,"0007312",1,"G","1","4"
7,"0007313",1,"K","6","6"
7,"0007314",1,"K","4","6"
7,"0007315",1,"K","1","3"
7,"0007316",1,"G","1","5"
7,"0007318",1,"M","5","1"
7,"0007319",1,"D","4","6"
7,"0007320",1,"D","4","6"
7,"0007321",3,"N","8","1"
7,"0007323",1,"N","5","6"
7,"0007325",1,"K","1","5"
7,"0007334",3,"L","8","1"
7,"0007335",1,"D","3","6"
7,"0007336",5,"G","3","6"
7,"0007337",1,"D","5","6"
7,"0007341",1,"G","3","6"
7,"0007343",1,"G","1","4"
7,"0007344",1,"J","2","1"
7,"0007345",1,"G","4","6"
7,"0007347",1,"K","2","5"
7,"0007349",1,"G","4","5"
7,"0007350",1,"N","4","1"
7,"0007352",5,"G","7","7"
7,"0007353",3,"L","7","1"
7,"0007355",1,"F","3","5"
7,"0007356",1,"K","1","1"
7,"0007357",5,"D","5","7"
7,"0007358",1,"F","1","4"
7,"0007359",1,"D","1","6"
7,"0007361",1,"D","5","7"
7,"0007363",1,"N","1","4"
7,"0007365",1,"O","1","1"
7,"0007367",1,"D","5","7"
7,"0007368",1,"D","7","8"
7,"0007369",1,"D","2","5"
7,"0007372",3,"L","8","1"
7,"0007373",1,"I","3","5"
7,"0007374",3,"L","6","1"
7,"0007379",3,"L","7","1"
7,"0007383",1,"O","5","1"
7,"0007384",1,"F","1","4"
7,"0007386",1,"J","1","1"
7,"0007387",1,"K","3","5"
7,"0007392",3,"L","7","1"
7,"0007393",1,"D","2","5"
7,"0007396",1,"O","4","1"
7,"0007397",1,"D","8","8"
7,"0007400",1,"K","1","3"
7,"0007402",1,"D","2","4"
7,"0007403",1,"I","1","3"
7,"0007405",1,"G","1","2"
7,"0007406",1,"G","1","6"
7,"0007407",5,"G","7","9"
7,"0007409",1,"N","4","1"
7,"0007411",1,"K","5","5"
7,"0007412",1,"J","7","1"
7,"0007413",1,"G","1","4"
7,"0007419",1,"D","1","3"
7,"0007420",1,"G","4","5"
7,"0007423",1,"K","3","5"
7,"0007432",1,"G","4","6"
7,"0007435",2,"K","5","6"
7,"0007436",5,"D","8","8"
7,"0007438",1,"I","1","4"
7,"0007439",1,"G","1","4"
7,"0007441",1,"D","4","6"
7,"0007442",1,"G","3","6"
7,"0007444",1,"N","1","2"
7,"0007446",3,"M","7","1"
7,"0007447",1,"F","7","7"
7,"0007448",1,"F","4","6"
7,"0007449",1,"K","4","5"
7,"0007451",1,"G","1","4"
7,"0007453",1,"D","6","7"
7,"0007456",1,"K","6","6"
7,"0007457",1,"G","1","4"
7,"0007458",1,"D","2","5"
7,"0007460",3,"L","8","1"
7,"0007462",1,"G","5","7"
7,"0007464",1,"F","1","4"
7,"0007466",1,"D","1","4"
7,"0007467",1,"H","1","4"
7,"0007470",1,"K","4","6"
7,"0007471",1,"D","2","5"
7,"0007472",1,"F","4","6"
7,"0007473",1,"O","4","1"
7,"0007474",1,"D","6","7"
7,"0007476",1,"K","1","3"
7,"0007477",1,"I","1","2"
7,"0007478",1,"G","2","5"
7,"0007479",1,"N","1","4"
7,"0007481",3,"L","8","1"
7,"0007482",1,"I","4","5"
7,"0007484",1,"G","4","7"
7,"0007488",1,"G","6","7"
7,"0007489",1,"I","1","4"
7,"0007490",3,"L","9","1"
7,"0007491",1,"F","1","4"
7,"0007493",1,"D","7","7"
7,"0007494",1,"G","2","6"
7,"0007495",1,"D","4","5"
7,"0007496",1,"D","8","8"
7,"0007500",1,"I","2","5"
7,"0007502",1,"N","1","2"
7,"0007505",1,"D","6","6"
7,"0007506",1,"G","3","6"
7,"0007508",1,"H","6","7"
7,"0007510",1,"F","2","4"
7,"0007512",1,"G","3","5"
7,"0007514",1,"D","3","5"
7,"0007516",1,"N","2","4"
7,"0007517",1,"G","2","5"
7,"0007519",1,"G","2","6"
7,"0007520",1,"J","2","1"
7,"0007521",3,"L","8","1"
7,"0007522",1,"D","8","8"
7,"0007523",1,"K","3","5"
7,"0007524",1,"K","2","5"
7,"0007526",1,"H","1","4"
7,"0007527",1,"J","1","1"
7,"0007529",1,"O","6","1"
7,"0007530",1,"N","3","1"
7,"0007531",1,"O","1","1"
7,"0007533",5,"G","3","6"
7,"0007535",1,"J","7","1"
7,"0007537",1,"O","3","1"
7,"0007538",1,"G","4","7"
7,"0007544",1,"G","1","4"
7,"0007546",1,"D","6","7"
7,"0007547",3,"N","8","1"
7,"0007548",5,"D","7","7"
7,"0007550",1,"D","3","5"
7,"0007551",1,"D","6","7"
7,"0007553",1,"D","7","8"
7,"0007556",1,"K","1","4"
7,"0007559",1,"F","3","5"
7,"0007561",1,"D","3","6"
7,"0007563",1,"O","2","1"
7,"0007564",1,"I","1","3"
7,"0007566",1,"F","1","2"
7,"0007568",1,"G","1","3"
7,"0007569",1,"K","4","5"
7,"0007571",1,"O","3","5"
7,"0007572",1,"A","3","1"
7,"0007575",1,"H","1","4"
7,"0007577",3,"L","7","1"
7,"0007579",1,"I","1","3"
7,"0007582",1,"G","1","4"
7,"0007583",1,"G","7","9"
7,"0007584",1,"O","4","1"
7,"0007585",1,"G","3","6"
7,"0007586",1,"N","1","3"
7,"0007588",5,"K","4","5"
7,"0007589",5,"G","6","7"
7,"0007590",1,"G","1","4"
7,"0007591",1,"G","3","6"
7,"0007594",1,"D","5","6"
7,"0007596",1,"D","3","5"
7,"0007598",1,"O","2","5"
7,"0007599",1,"K","3","5"
7,"0007600",1,"F","2","4"
7,"0007602",1,"D","3","6"
7,"0007605",1,"K","4","6"
7,"0007607",1,"F","3","5"
7,"0007610",1,"H","2","4"
7,"0007611",1,"G","1","6"
7,"0007615",1,"J","1","1"
7,"0007616",1,"F","2","5"
7,"0007617",1,"H","3","5"
7,"0007619",5,"O","1","5"
7,"0007621",1,"D","1","3"
7,"0007624",1,"I","4","6"
7,"0007625",1,"A","1","4"
7,"0007626",1,"G","3","6"
7,"0007628",1,"F","5","7"
7,"0007629",1,"K","5","6"
7,"0007633",1,"D","7","8"
7,"0007634",1,"D","5","6"
7,"0007635",1,"O","4","1"
7,"0007636",1,"H","1","3"
7,"0007638",1,"I","5","6"
7,"0007641",1,"O","3","1"
7,"0007644",1,"F","3","5"
7,"0007645",1,"G","7","8"
7,"0007646",3,"N","9","1"
7,"0007647",1,"H","1","5"
7,"0007650",1,"D","4","6"
7,"0007652",1,"F","1","2"
7,"0007653",1,"I","1","4"
7,"0007654",1,"O","1","2"
7,"0007656",1,"D","9","9"
7,"0007660",1,"F","3","5"
7,"0007661",1,"G","1","4"
7,"0007672",1,"J","6","1"
7,"0007673",1,"K","7","7"
7,"0007674",1,"K","1","4"
7,"0007675",1,"D","1","4"
7,"0007677",1,"K","3","5"
7,"0007679",1,"F","1","4"
7,"0007680",1,"G","5","6"
7,"0007682",1,"G","5","8"
7,"0007683",1,"F","1","3"
7,"0007684",1,"I","2","5"
7,"0007685",1,"I","6","7"
7,"0007686",1,"H","1","4"
7,"0007687",1,"M","5","1"
7,"0007688",1,"G","3","5"
7,"0007689",1,"A","4","1"
7,"0007690",1,"G","1","3"
7,"0007692",1,"I","1","3"
7,"0007696",1,"K","6","7"
7,"0007698",1,"I","4","5"
7,"0007701",1,"K","2","5"
7,"0007702",5,"F","9","9"
7,"0007703",1,"K","1","1"
7,"0007704",3,"N","6","1"
7,"0007705",1,"I","1","3"
7,"0007707",1,"F","3","5"
7,"0007709",1,"G","1","4"
7,"0007710",1,"G","7","8"
7,"0007711",1,"F","5","6"
7,"0007719",2,"D","8","9"
7,"0007720",1,"G","4","6"
7,"0007721",1,"N","2","1"
7,"0007722",5,"D","6","7"
7,"0007724",1,"I","4","5"
7,"0007725",1,"G","1","5"
7,"0007726",1,"D","4","6"
7,"0007729",1,"O","2","1"
7,"0007730",5,"D","6","7"
7,"0007731",1,"O","6","1"
7,"0007733",1,"D","4","6"
7,"0007736",5,"D","5","6"
7,"0007737",3,"O","4","1"
7,"0007741",1,"G","8","9"
7,"0007742",1,"I","5","6"
7,"0007744",3,"L","8","1"
7,"0007748",1,"D","1","5"
7,"0007753",1,"K","3","5"
7,"0007754",1,"G","1","4"
7,"0007760",1,"K","4","7"
7,"0007764",1,"N","4","1"
7,"0007765",1,"K","3","5"
7,"0007767",1,"O","1","1"
7,"0007768",1,"G","3","6"
7,"0007769",1,"D","6","7"
7,"0007770",1,"D","4","5"
7,"0007774",1,"F","2","5"
7,"0007776",1,"D","1","1"
7,"0007779",1,"K","1","4"
7,"0007780",1,"G","3","6"
7,"0007781",2,"E","6","8"
7,"0007784",1,"K","1","4"
7,"0007785",1,"K","1","4"
7,"0007786",1,"N","1","5"
